,tconst,titleFR,EncRunT,EncYear,EncNumR,averageRating,Crew1,Crew2
378,tt0014021,Les ennemis de la femme,1,0,0,5.1,0.0,0.0
379,tt0014023,La ville éternelle,1,0,0,6.0,0.0,0.0
380,tt0014031,L'image aimée,0,0,0,3.3,0.0,0.0
381,tt0014068,Le vengeur,1,0,0,6.8,0.0,0.0
382,tt0014069,Le gamin de Paris,1,0,0,6.8,0.0,0.0
383,tt0014100,La Déesse rouge,1,0,0,6.4,0.0,0.0
384,tt0014108,Le vieux manoir,1,0,0,7.0,0.0,0.0
385,tt0014109,La légende de Gösta Berling,2,0,0,7.1,0.0,0.0
386,tt0014137,Hollywood,1,0,0,7.0,0.0,0.0
387,tt0014138,Le Dernier Voyage du Nancy B,0,0,0,5.2,0.0,0.0
388,tt0014142,Quasimodo,1,0,1,7.2,0.0,0.0
389,tt0014144,La faute d'un autre,0,0,0,5.4,0.0,0.0
390,tt0014146,I.N.R.I.,1,0,0,6.1,0.0,0.0
391,tt0014158,L'île des navires perdus,1,0,0,7.2,0.0,0.0
392,tt0014164,La folie du jazz,1,0,0,7.2,0.0,0.0
393,tt0014165,Les deux gosses,0,0,0,5.0,0.0,0.0
394,tt0014168,Vox Populi,0,0,0,6.3,0.0,0.0
395,tt0014171,Le jeune Médard ou Pour l'honneur,2,0,0,4.7,0.0,0.0
396,tt0014174,La Cible vivante,0,0,0,6.5,0.0,0.0
397,tt0014181,Le port des brumes,0,0,0,6.8,0.0,0.0
398,tt0014189,Justice de Tziganes,0,0,0,4.4,0.0,0.0
399,tt0014191,L'avalanche,0,0,0,5.5,0.0,0.0
400,tt0014202,Après la tempête,0,0,0,6.0,0.0,0.0
401,tt0014211,Le Petit Prince,1,0,0,7.2,-2.6984185572702536e-06,-7.158759434780357e-07
402,tt0014223,Roses de Piccadilly,0,0,0,7.2,0.0,0.0
403,tt0014229,L'embrasement,0,0,0,6.1,0.0,0.0
404,tt0014239,La rue des vipères,1,0,0,6.0,0.0,0.0
405,tt0014258,Spring Magic,0,0,0,6.8,0.0,0.0
406,tt0014301,Les pirates du lac Maëlar,1,0,0,6.4,0.0,0.0
407,tt0014302,Le Glaive de la loi,1,0,0,6.9,0.0,0.0
408,tt0014321,Vers la mort,0,0,0,5.4,0.0,0.0
409,tt0014323,Les cordonniers de la paroisse,1,0,0,5.8,0.0,0.0
410,tt0014341,Les lois de l'hospitalité,0,0,1,7.8,0.0,0.0
411,tt0014358,Le pélerin,0,0,1,7.4,0.0,0.0
412,tt0014359,Les pionniers du Far-West,0,0,0,5.9,0.0,0.0
413,tt0014379,Les femmes libres,0,0,0,6.7,0.0,0.0
414,tt0014397,Raskolnikoff,2,0,0,6.8,0.0,0.0
415,tt0014408,L'esprit de chevalerie,1,0,0,7.1,0.0,0.0
416,tt0014416,"Rosita, chanteuse des rues",1,0,0,6.5,-1.279611668747446e-18,7.525015551941476e-19
417,tt0014417,La roue,3,0,0,7.5,0.0,0.0
418,tt0014429,Monte là-dessus!,0,0,1,8.1,0.0,0.0
419,tt0014439,L'enfant de la balle,0,0,0,7.3,0.0,0.0
420,tt0014440,Scaramouche,1,0,0,7.0,0.0,0.0
421,tt0014446,Le trésor,1,0,0,6.8,0.0,0.0
422,tt0014447,Grisou,0,0,0,6.3,0.0,0.0
423,tt0014462,La tempête dans le désert,0,0,0,1.5,0.0,0.0
424,tt0014463,La terre a tremblé,1,0,0,6.5,-0.006054752028721336,0.006696606873136701
425,tt0014467,Le chic cheik,0,0,0,5.8,0.0,0.0
426,tt0014469,Sa patrie,1,0,0,6.1,0.0,0.0
427,tt0014496,L'Âme de la bête,0,0,0,6.8,0.0,0.0
428,tt0014497,Âmes à vendre,1,0,0,7.0,0.0,0.0
429,tt0014499,La danseuse Espagnole,0,0,0,7.0,0.0,0.0
430,tt0014502,L'araignée et la rose,0,0,0,5.3,1.4521893176212476e-06,6.536087224477696e-07
431,tt0014509,La cavalier de pierre,1,0,0,6.7,0.0,0.0
432,tt0014510,La première aventure de Douglas Fairbanks Junior,0,0,0,6.6,0.0,0.0
433,tt0014516,La rue,0,0,0,7.0,0.0,0.0
434,tt0014522,Suzanna,1,0,0,6.8,0.0,0.0
435,tt0014524,La nuit de la Saint-Sylvestre,0,0,0,6.2,0.0,0.0
436,tt0014528,Le temple de Vénus,0,0,0,6.4,0.0,0.0
437,tt0014532,Les dix commandements,2,0,0,6.8,0.0,0.0
438,tt0014538,Les trois âges,0,0,1,7.1,0.0,0.0
439,tt0014539,En trombe,0,0,0,4.4,0.0,0.0
440,tt0014542,La sagesse des trois vieux fous,0,0,0,6.0,0.0,0.0
441,tt0014543,"Une cruche, une miche... et toi!",0,0,0,5.2,0.0,0.0
442,tt0014547,La tigresse,1,0,0,6.4,0.0,0.0
443,tt0014553,Jusqu'au dernier homme,0,0,0,5.9,0.0,0.0
444,tt0014577,Cendrillon,0,0,0,6.4,0.0,0.0
445,tt0014586,Le cabinet des figures de cire,1,0,0,6.6,0.0,0.0
446,tt0014602,Dans la ville endormie,0,0,0,7.0,0.0,0.0
447,tt0014604,La rose blanche,1,0,0,6.4,0.0,0.0
448,tt0014605,Dans les laves du Vésuve,2,0,0,6.8,-4.150832976983158e-19,2.7085308982580027e-19
449,tt0014606,Les fauves,1,0,0,6.2,0.0,0.0
450,tt0014611,Faut pas s'en faire,0,0,0,7.4,0.0,0.0
451,tt0014615,La Dernière Chevauchée,0,0,0,7.0,0.0,0.0
452,tt0014619,A l'abri des lois,1,0,0,6.4,0.0,0.0
453,tt0014624,L'opinion publique,1,0,1,7.0,0.0,0.0
454,tt0014636,Zaza,1,0,0,6.2,1.1406559502328857e-18,-6.296415388436079e-19
455,tt0014651,La Comtesse Olenska,0,0,0,6.6,0.0,0.0
456,tt0014672,Pour l'indépendance,2,0,0,6.4,0.0,0.0
457,tt0014679,L'Arabe,0,0,0,6.2,0.0,0.0
458,tt0014720,Coeur de chien,0,0,0,5.4,0.0,0.0
459,tt0014733,L'enfant des Flandres,0,0,0,7.5,0.0,0.0
460,tt0014752,La papillonne,1,0,0,7.0,0.0,0.0
461,tt0014760,Miss Capitaine,0,0,0,6.8,0.0,0.0
462,tt0014767,Souvent femme varie,0,0,0,7.6,-1.923827718601837e-23,1.3354145036481912e-23
463,tt0014774,Circé,0,0,0,7.0,0.0,0.0
464,tt0014782,Marins,0,0,0,6.6,0.0,0.0
465,tt0014836,Les affamés,0,0,0,6.8,0.0,0.0
466,tt0014854,Dorothy Vernon de Haddon Hall,2,0,0,6.9,-1.279611668747446e-18,7.525015551941476e-19
467,tt0014892,Le Capitaine Blake !,0,0,0,6.5,0.0,0.0
468,tt0014898,La fille de l'eau,0,0,0,6.8,0.0,0.0
469,tt0014900,Les finances du Grand-Duc,1,0,0,6.4,0.0,0.0
470,tt0014925,Paradis défendu,0,0,0,6.1,0.0,0.0
471,tt0014931,La baraque des monstres,0,0,0,7.1,0.0,0.0
472,tt0014945,Ça t'la coupe!,1,0,1,7.7,0.0,0.0
473,tt0014946,Une biche et quarante chevaux,0,0,0,6.0,0.0,0.0
474,tt0014953,Âme de gosse,0,0,0,5.8,0.0,0.0
475,tt0014968,Le bonheur en ménage,0,0,0,7.1,0.0,0.0
476,tt0014972,Larmes de clown,1,0,1,7.8,-0.006054752028721336,0.006696606873136701
477,tt0014981,Les larmes de la reine,0,0,0,6.2,0.0,0.0
478,tt0014982,Mon coeur et mes millions,0,0,0,6.8,0.0,0.0
479,tt0014985,Plus fort que Lindbergh,0,0,0,6.5,0.0,0.0
480,tt0014991,Son heure,0,0,0,6.1,0.0,0.0
481,tt0015002,Une riche famille,0,0,0,7.1,0.0,0.0
482,tt0015004,Les loups de Montmartre,1,0,0,7.4,0.0,0.0
483,tt0015014,L'inhumaine,2,0,0,7.2,0.0,0.0
484,tt0015015,Le Repaire de la porte d'enfer,2,0,0,5.9,0.0,0.0
485,tt0015016,Le cheval de fer,2,0,0,7.2,0.0,0.0
486,tt0015022,Janice Meredith,2,0,0,5.5,-2.49465017405824e-18,2.3414972843678697e-18
487,tt0015036,Kean ou Désordre et génie,2,0,0,6.7,0.0,0.0
488,tt0015038,"Rex, le cheval démon",0,0,0,6.7,0.0,0.0
489,tt0015039,Ciné oeil - La vie à l'improviste,1,0,0,7.2,0.0,0.0
490,tt0015051,Le dernier homme sur terre,0,0,0,6.0,0.0,0.0
491,tt0015053,L'Amérique l'a échappé belle,0,0,0,5.7,0.0,0.0
492,tt0015064,Le dernier rire,0,0,1,8.1,0.0,0.0
493,tt0015068,Le phare qui s'éteint,0,0,0,7.3,0.0,0.0
494,tt0015074,Le Petit Robinson Crusoë,0,0,0,7.8,0.0,0.0
495,tt0015104,Mademoiselle minuit,0,0,0,6.4,0.0,0.0
496,tt0015116,Tricheuse,0,0,0,6.5,1.1406559502328857e-18,-6.296415388436079e-19
497,tt0015117,"Gentleman Georges, cambrioleur",0,0,0,6.9,0.0,0.0
498,tt0015119,Comédiennes,1,0,0,7.1,0.0,0.0
499,tt0015136,Michael,1,0,0,7.1,0.0,0.0
500,tt0015141,Le miracle des loups,1,0,0,6.7,0.0,0.0
501,tt0015145,Monsieur Beaucaire,1,0,0,5.7,0.0,0.0
502,tt0015152,Le charmeur gitan,0,0,0,6.4,0.0,0.0
503,tt0015157,Au-delà de la mort,1,0,0,5.6,0.0,0.0
504,tt0015163,La croisière du navigator,0,0,1,7.7,0.0,0.0
505,tt0015167,Les aventures extraordinaires de Mister West au pays des Bolcheviks,1,0,0,6.6,0.0,0.0
506,tt0015174,"Les Nibelungen, la vengeance de Kriemhild",1,0,1,7.9,0.0,0.0
507,tt0015175,Les Nibelungen: la mort de Siegfried,2,0,1,8.1,0.0,0.0
508,tt0015177,À qui la faute?,0,0,0,6.3,0.0,0.0
509,tt0015180,Le Taciturne,1,0,0,6.6,0.0,0.0
510,tt0015202,Les mains d'Orlac,1,0,1,7.1,6.955894457531052e-06,-9.717741034371646e-06
511,tt0015214,Le rayon invisible,0,0,0,7.2,0.0,0.0
512,tt0015224,Peter Pan,1,0,0,7.1,0.0,0.0
513,tt0015229,Calomnie,0,0,0,6.5,0.0,0.0
514,tt0015232,"Pierrot, Pierrette",0,0,0,7.0,0.0,0.0
515,tt0015239,Roulette/II,0,0,0,6.4,0.0,0.0
516,tt0015263,Folle jeunesse,0,0,0,6.6,0.0,0.0
517,tt0015289,Romola,1,0,0,6.2,0.0,0.0
518,tt0015299,L'hacienda rouge,1,0,0,7.9,0.0,0.0
519,tt0015310,L'aigle des mers,1,0,0,7.0,0.0,0.0
520,tt0015324,Sherlock Junior,0,0,2,8.2,0.0,0.0
521,tt0015331,L'homme du rail,0,0,0,6.5,0.0,0.0
522,tt0015332,L'accusateur silencieux,0,0,0,6.2,0.0,0.0
523,tt0015339,L'Esclave Reine,2,0,0,5.7,0.0,0.0
524,tt0015347,Mon grand,1,0,0,7.1,0.0,0.0
525,tt0015349,Scandale !,0,0,0,7.2,0.0,0.0
526,tt0015355,Le fantôme de la vitesse,1,0,0,5.7,0.0,0.0
527,tt0015361,La grève,1,0,1,7.6,0.0,0.0
528,tt0015399,La maison de l'homme mort,1,0,0,6.6,0.0,0.0
529,tt0015400,Le voleur de Bagdad,2,0,1,7.7,0.0,0.0
530,tt0015409,Trois femmes,1,0,0,7.0,0.0,0.0
531,tt0015413,Guerrita,1,0,0,5.4,0.0,0.0
532,tt0015433,Triomphe,1,0,0,6.7,0.0,0.0
533,tt0015451,Face à l'ennemi,1,0,0,7.2,0.0,0.0
534,tt0015467,Le Vagabond du désert,0,0,0,7.0,0.0,0.0
535,tt0015491,La folie d'une femme,0,0,0,6.5,0.0,0.0
536,tt0015492,Amours d'étoile,0,0,0,7.0,0.0,0.0
537,tt0015493,L'ombre blanche,1,0,0,6.2,0.0,0.0
538,tt0015498,Capricciosa,1,0,0,6.8,0.0,0.0
539,tt0015508,La dernière danse,1,0,0,7.1,0.0,0.0
540,tt0015526,Le roi du cirque,0,0,0,7.1,0.0,0.0
541,tt0015532,Les aventures du prince Ahmed,1,0,1,7.8,0.0,0.0
542,tt0015542,L'aventure,0,0,0,5.5,0.0,0.0
543,tt0015547,Les pirates de l'air,1,0,0,5.9,0.0,0.0
544,tt0015569,Raffles,0,0,0,5.3,0.0,0.0
545,tt0015577,Le calvaire des divorcés,0,0,0,6.8,0.0,0.0
546,tt0015579,Le capitaine mystère,1,0,0,2.6,0.0,0.0
547,tt0015602,La cité en flammes,0,0,0,5.6,0.0,0.0
548,tt0015612,Jazz,0,0,0,6.1,4.799317909235414e-09,3.122325080987816e-09
549,tt0015616,Les limiers,0,0,0,7.4,0.0,0.0
550,tt0015617,Sans crier gare!,0,0,0,7.3,0.0,0.0
551,tt0015624,La grande parade,2,0,1,7.9,0.0,0.0
552,tt0015626,L'image,1,0,0,6.6,0.0,0.0
553,tt0015627,Le cyclone noir,0,0,0,6.1,0.0,0.0
554,tt0015634,Corps et âme,1,0,0,6.2,0.0,0.0
555,tt0015643,La barrière des races,0,0,0,7.0,0.0,0.0
556,tt0015644,Un joueur enragé,0,0,0,6.2,0.0,0.0
557,tt0015648,Le cuirassé Potemkine,0,0,2,8.0,0.0,0.0
558,tt0015662,Jack le centaure,0,0,0,7.1,0.0,0.0
559,tt0015663,Faut qu'ça gaze,1,0,0,6.8,0.0,0.0
560,tt0015669,Justice aveugle - (2e partie de Pari Tragique),0,0,0,5.7,0.0,0.0
561,tt0015684,The Circle,0,0,0,6.2,0.0,0.0
562,tt0015688,L'alouette au miroir,0,0,0,6.8,0.0,0.0
563,tt0015689,Le corsaire aux jambes molles,1,0,0,2.7,0.0,0.0
564,tt0015692,Le prix d'une folie,0,0,0,8.0,1.1406559502328857e-18,-6.296415388436079e-19
565,tt0015700,L'homme du Ranch,0,0,0,6.9,0.0,0.0
566,tt0015702,Les Rois en exil,0,0,0,6.5,0.0,0.0
567,tt0015714,Le Cracker Jack,0,0,0,6.4,0.0,0.0
568,tt0015727,Dansons!,0,0,0,6.7,0.0,0.0
569,tt0015735,L'ange des ténèbres,1,0,0,7.4,0.0,0.0
570,tt0015746,Justice est faite,0,0,0,5.5,0.0,0.0
571,tt0015749,Le cargo infernal,1,0,0,5.6,0.0,0.0
572,tt0015750,Le brigand gentilhomme,0,0,0,5.9,0.0,0.0
573,tt0015758,"Don X., fils de Zorro",1,0,0,6.9,-2.2549305338976463e-22,8.09951413543432e-23
574,tt0015765,La Reine de la mode,1,0,0,6.8,0.0,0.0
575,tt0015768,Le maître du logis,1,0,0,7.1,0.0,0.0
576,tt0015770,Le réprouvé,0,0,0,5.9,0.0,0.0
577,tt0015772,L'aigle noir,0,0,0,6.6,0.0,0.0
578,tt0015773,Le merle blanc,1,0,0,6.4,0.0,0.0
579,tt0015778,Jalousie,0,0,0,7.0,0.0,0.0
580,tt0015784,Domination,0,0,0,7.0,0.0,0.0
581,tt0015794,Le fantôme du Moulin-Rouge,1,0,0,6.4,0.0,0.0
582,tt0015801,Feu Mathias Pascal,2,0,0,7.1,0.0,0.0
583,tt0015811,Champion,0,0,0,3.3,0.0,0.0
584,tt0015841,Vive le sport!,0,0,1,7.5,0.0,0.0
585,tt0015842,La rue sans joie,1,0,0,7.2,0.0,0.0
586,tt0015847,Le chant du pays natal,0,0,0,5.9,0.0,0.0
587,tt0015861,Les fiancés de Glomdal,1,0,0,6.6,0.0,0.0
588,tt0015863,Ma vache et moi,0,0,1,7.2,0.0,0.0
589,tt0015864,La ruée vers l'or,1,0,2,8.2,0.0,0.0
590,tt0015866,L'or et la femme,0,0,0,6.2,0.0,0.0
591,tt0015867,Le lit d'or,1,0,0,7.2,0.0,0.0
592,tt0015872,Déchéance,1,0,0,6.8,0.0,0.0
593,tt0015881,Les rapaces,2,0,1,8.1,0.0,0.0
594,tt0015883,Gribiche,1,0,0,6.8,0.0,0.0
595,tt0015902,Coeur de sirène,0,0,0,6.3,0.0,0.0
596,tt0015903,Buck l'indomptable,0,0,0,5.0,0.0,0.0
597,tt0015909,Sa soeur de Paris,0,0,0,6.4,0.0,0.0
598,tt0015918,Les siens,1,0,0,7.7,0.0,0.0
599,tt0015924,Le gardien du foyer,1,0,0,6.6,0.0,0.0
600,tt0015937,Trop de femmes,1,0,0,7.2,0.0,0.0
601,tt0015947,Les Maudits,1,0,0,6.7,0.0,0.0
602,tt0015959,Le bonheur juif,1,0,0,6.5,0.0,0.0
603,tt0015968,Charles XII,2,0,0,6.7,0.0,0.0
604,tt0015973,La fille de Négofol,0,0,0,5.6,0.0,0.0
605,tt0015976,Incognito,0,0,0,6.9,0.0,0.0
606,tt0015980,Un baiser dans la nuit,0,0,0,6.8,0.0,0.0
607,tt0015997,Le Maître de Poste,0,0,0,7.3,0.0,0.0
608,tt0016004,L'éventail de Lady Windermere,1,0,0,7.3,0.0,0.0
609,tt0016005,La dame de la nuit,0,0,0,6.6,1.3044172904294455e-17,-9.123706912295361e-18
610,tt0016006,Sa vie,1,0,0,5.0,0.0,0.0
611,tt0016013,Notre héros,1,0,0,7.2,0.0,0.0
612,tt0016022,Extra Dry,1,0,0,5.9,0.0,0.0
613,tt0016028,La petite Annie,1,0,0,6.7,-1.279611668747446e-18,7.525015551941476e-19
614,tt0016029,Le petit colonel,1,0,0,7.1,-9.63826808626585e-18,6.353153876282425e-18
615,tt0016034,La glissade infernale,1,0,0,7.0,0.0,0.0
616,tt0016038,L'enfant de la jungle,0,0,0,6.3,0.0,0.0
617,tt0016039,Le monde perdu,1,0,1,7.0,0.0,0.0
618,tt0016051,Champion 13,0,0,0,6.7,0.0,0.0
619,tt0016063,Toubilllon de jeunesse,0,0,0,7.0,0.0,0.0
620,tt0016065,Madame Sans-Gêne,1,0,0,5.6,1.1406559502328857e-18,-6.296415388436079e-19
621,tt0016097,La rose du ruisseau,0,0,0,6.5,0.0,0.0
622,tt0016104,La veuve joyeuse,2,0,0,7.3,0.0,0.0
623,tt0016106,Le train de minuit,0,0,0,6.8,0.0,0.0
624,tt0016109,Les cadets de la mer,1,0,0,5.4,0.0,0.0
625,tt0016112,Les Misérables pt.2 - Fantine,3,0,0,7.0,0.0,0.0
626,tt0016114,Miss Barbe-Bleue,0,0,0,6.4,0.0,0.0
627,tt0016123,Le Docteur X,1,0,0,6.2,-0.006054752028721336,0.006696606873136701
628,tt0016150,La frontière humaine,1,0,0,6.4,0.0,0.0
629,tt0016156,Raymond ne veut plus de femmes,0,0,0,7.0,0.0,0.0
630,tt0016159,L'homme,1,0,0,6.5,0.0,0.0
631,tt0016172,Oh! Docteur!,0,0,0,6.1,0.0,0.0
632,tt0016174,Marchand d'habits (1926),0,0,0,2.4,0.0,0.0
633,tt0016202,Nuits parisiennes,0,0,0,6.5,-0.016322629967180743,0.04942158618072252
634,tt0016205,Le mystérieux Raymond,1,0,0,6.7,0.0,0.0
635,tt0016212,Perds pas tes Dollars!,0,0,0,6.4,0.0,0.0
636,tt0016220,Le fantôme de l'opéra,1,0,1,7.6,-0.006054752028721336,0.006696606873136701
637,tt0016226,Quand on a vingt ans,0,0,0,6.0,0.0,0.0
638,tt0016230,Le jardin du plaisir,0,0,0,5.9,0.0,0.0
639,tt0016232,Poil de carotte,1,0,0,7.0,0.0,0.0
640,tt0016240,Le roman de Bouddah,1,0,0,6.7,0.0,0.0
641,tt0016241,Les feux de la rampe,0,0,0,3.8,0.0,0.0
642,tt0016251,Capriciosa,0,0,0,3.5,0.0,0.0
643,tt0016258,Marchand d'habits,0,0,0,7.0,0.0,0.0
644,tt0016288,Tom le vengeur,0,0,0,6.3,0.0,0.0
645,tt0016294,L'empreinte du passé,1,0,0,6.7,0.0,0.0
646,tt0016300,Le ravageur,1,0,0,5.2,0.0,0.0
647,tt0016307,Mamz'elle Fortune,1,0,0,6.9,0.0,0.0
648,tt0016308,"Sally, fille de cirque",1,0,0,6.7,0.0,0.0
649,tt0016310,Les Chasseurs de salut,0,0,0,6.7,0.0,0.0
650,tt0016332,Fiancées en folie,0,0,1,7.9,0.0,0.0
651,tt0016334,Les sept larrons en quarantaine,0,0,0,7.1,0.0,0.0
652,tt0016345,L'intrépide amoureux,0,0,0,7.5,0.0,0.0
653,tt0016358,Une femme sans mari,0,0,0,2.1,0.0,0.0
654,tt0016361,La femme de quarante ans,1,0,0,7.1,0.0,0.0
655,tt0016384,"Célimène, la poupée de Montmartre",1,0,0,5.9,0.0,0.0
656,tt0016389,Beau joueur,0,0,0,6.1,0.0,0.0
657,tt0016390,Une femme très sport,0,0,0,7.4,0.0,0.0
658,tt0016392,La Ville sans Juifs,1,0,0,6.4,0.0,0.0
659,tt0016394,Vedette,0,0,0,6.5,1.1406559502328857e-18,-6.296415388436079e-19
660,tt0016395,Le sacrifice de Stella Dallas,1,0,0,7.1,-4.747073408147665e-06,-0.0005538094362363914
661,tt0016399,Un soir de tempête,0,0,0,5.4,0.0,0.0
662,tt0016403,L'école des mendiants,0,0,0,6.9,0.0,0.0
663,tt0016409,Sa Majesté s'amuse,1,0,0,6.6,0.0,0.0
664,tt0016417,Sa nièce de Paris,0,0,0,4.9,0.0,0.0
665,tt0016420,Détresse,1,0,0,6.3,0.0,0.0
666,tt0016430,La ruée sauvage,0,0,0,5.7,0.0,0.0
667,tt0016439,Le Diable au corps,0,0,0,6.6,0.0,0.0
668,tt0016446,La tour des mensonges,0,0,0,7.2,1.3044172904294455e-17,-9.123706912295361e-18
669,tt0016461,Le fils de la prairie,1,0,0,6.5,0.0,0.0
670,tt0016467,Le danseur de Madame,0,0,0,5.4,0.0,0.0
671,tt0016473,Le club des trois,1,0,0,7.2,-0.006054752028721336,0.006696606873136701
672,tt0016480,La race qui meurt,1,0,0,6.8,0.0,0.0
673,tt0016481,Variétés,1,0,0,7.4,-0.00010872468766893049,-8.949731967575887e-05
674,tt0016487,Les deshérités de la vie,1,0,0,7.2,0.0,0.0
675,tt0016491,Saint-Bernard,1,0,0,7.7,0.0,0.0
676,tt0016493,Le voyage imaginaire,1,0,0,6.7,0.0,0.0
677,tt0016499,Rêve de valse,0,0,0,6.2,0.0,0.0
678,tt0016500,L'enfant prodigue,1,0,0,6.9,0.0,0.0
679,tt0016523,Le désert blanc,0,0,0,6.4,0.0,0.0
680,tt0016530,La femme de Don Juan,1,0,0,6.4,0.0,0.0
681,tt0016534,"Blanco, cheval indompté",1,0,0,6.8,0.0,0.0
682,tt0016544,Le Prince qu'on sort,1,0,0,5.1,0.0,0.0
683,tt0016548,Femme du monde,0,0,0,6.9,0.0,0.0
684,tt0016550,L'illusion perdue,0,0,0,6.5,0.0,0.0
685,tt0016560,L'amazone,1,0,0,5.4,-2.49465017405824e-18,2.3414972843678697e-18
686,tt0016563,La chronique de Grieshuus,1,0,0,6.6,0.0,0.0
687,tt0016564,Rêve et réalité,1,0,0,6.8,0.0,0.0
688,tt0016598,Aloma des mers du sud,1,0,0,6.4,0.0,0.0
689,tt0016603,Vénus moderne,1,0,0,7.4,0.0,0.0
690,tt0016627,Bardelys le magnifique,1,0,0,6.9,0.0,0.0
691,tt0016629,L'oiseau de nuit,1,0,0,6.5,0.0,0.0
692,tt0016630,Le dernier round,0,0,1,7.0,0.0,0.0
693,tt0016641,Ben-Hur,2,0,1,7.8,0.0,0.0
694,tt0016646,Quand la femme est Roi,0,0,0,5.8,-2.49465017405824e-18,2.3414972843678697e-18
695,tt0016653,L'île des parias,0,0,0,4.6,0.0,0.0
696,tt0016654,Le pirate noir,1,0,0,7.1,0.0,0.0
697,tt0016655,L'oiseau noir,1,0,0,6.8,-0.006054752028721336,0.006696606873136701
698,tt0016669,La Bohème,1,0,0,7.3,-4.150832976983158e-19,2.7085308982580027e-19
699,tt0016672,Le balourd,0,0,0,5.0,0.0,0.0
700,tt0016676,Colorado,0,0,0,4.9,0.0,0.0
701,tt0016689,Le Chapeau Fétiche,0,0,0,7.2,0.0,0.0
702,tt0016690,"Tom, champion du Stade",1,0,0,6.1,0.0,0.0
703,tt0016696,La Baie de la mort,1,0,0,7.8,0.0,0.0
704,tt0016709,Carmen,1,0,0,6.9,0.0,0.0
705,tt0016716,Pourvu que ça dure,0,0,0,4.6,0.0,0.0
706,tt0016724,Invalide par amour,0,0,0,6.7,0.0,0.0
707,tt0016751,Le pirate aux dents blanches,0,0,0,7.4,0.0,0.0
708,tt0016762,La soif de vivre,0,0,0,6.5,0.0,0.0
709,tt0016783,Le cirque du diable,0,0,0,6.9,1.3044172904294455e-17,-9.123706912295361e-18
710,tt0016806,Don Quichotte,2,0,0,6.7,0.0,0.0
711,tt0016812,La Duchesse de Buffalo,0,0,0,7.1,0.0,0.0
712,tt0016815,Le corsaire masqué,1,0,0,4.8,0.0,0.0
713,tt0016822,Si tu vois ma nièce,0,0,0,6.7,0.0,0.0
714,tt0016827,Fille d'Ève,0,0,0,4.5,0.0,0.0
715,tt0016844,Le bel âge,0,0,0,6.9,0.0,0.0
716,tt0016847,Faust,1,0,1,8.1,0.0,0.0
717,tt0016850,"Mademoiselle Colette, danseuse...",1,0,0,5.8,0.0,0.0
718,tt0016854,Sa majesté la femme,0,0,0,6.3,0.0,0.0
719,tt0016871,Mondaine,0,0,0,5.7,1.1406559502328857e-18,-6.296415388436079e-19
720,tt0016875,Giboulées conjugales,0,0,0,7.1,0.0,0.0
721,tt0016881,La révolte de Sitting-Bull,1,0,0,7.1,0.0,0.0
722,tt0016884,La chair et le diable,1,0,1,7.6,0.0,0.0
723,tt0016886,La Dame de l'Archiduc,1,0,0,7.2,0.0,0.0
724,tt0016893,Une riche veuve,0,0,0,7.1,0.0,0.0
725,tt0016894,Lune rousse,0,0,0,7.1,0.0,0.0
726,tt0016895,Pour l'amour du ciel,0,0,0,7.4,0.0,0.0
727,tt0016914,Les mystères d'une âme,1,0,0,6.9,0.0,0.0
728,tt0016915,Le violoniste de Florence,0,0,0,6.2,0.0,0.0
729,tt0016926,La dernière escale,0,0,0,5.2,0.0,0.0
730,tt0016935,La Grande Duchesse et le garçon d'étage,0,0,0,6.9,-0.0001435867716702218,-0.00013040070883208244
731,tt0016947,Raymond s'en va-t-en guerre,0,0,0,6.6,0.0,0.0
732,tt0016948,Docteur Frakass,0,0,0,8.0,0.0,0.0
733,tt0016953,La montagne sacrée,1,0,0,6.6,0.0,0.0
734,tt0016959,Son prisonnier,0,0,0,6.8,0.0,0.0
735,tt0016963,Rin-Tin-Tin en détresse,0,0,0,4.1,0.0,0.0
736,tt0016971,Premier amour,0,0,0,5.9,0.0,0.0
737,tt0016989,Le torrent de glace,0,0,0,6.4,0.0,0.0
738,tt0016999,Irène et Cie,1,0,0,7.1,0.0,0.0
739,tt0017004,Un conte d'apothicaire,0,0,0,6.4,0.0,0.0
740,tt0017010,La chevauchée de la mort,0,0,0,6.4,0.0,0.0
741,tt0017023,L'argent,0,0,0,6.8,0.0,0.0
742,tt0017025,"Katka, Petite Pomme de Rainette",0,0,0,7.2,0.0,0.0
743,tt0017045,La sonate de Kreutzer,0,0,0,6.6,0.0,0.0
744,tt0017048,Une page folle,0,0,1,7.5,0.0,0.0
745,tt0017049,La femme professeur folle d'amour,0,0,0,6.9,0.0,0.0
746,tt0017056,Sultane,0,0,0,2.6,0.0,0.0
747,tt0017060,La dernière frontière,1,0,0,6.0,0.0,0.0
748,tt0017071,La petite Irlandaise,0,0,0,2.3,0.0,0.0
749,tt0017075,Les cheveux d'or,1,0,1,7.3,0.0,0.0
750,tt0017089,Princesse Bouclette,0,0,0,5.7,0.0,0.0
751,tt0017096,Maciste aux enfers,1,0,0,6.7,0.0,0.0
752,tt0017099,Madame ne veut pas d'enfants,1,0,0,5.8,0.0,0.0
753,tt0017103,Le magicien,1,0,0,6.7,0.0,0.0
754,tt0017112,Le signal dans la nuit,0,0,0,6.7,0.0,0.0
