,tconst,startYear
32306,tt0011941,1921.0
32319,tt0011944,1921.0
32341,tt0011948,1921.0
32355,tt0011951,1921.0
32396,tt0011960,1921.0
32431,tt0011968,1921.0
32439,tt0011969,1921.0
32462,tt0011973,1921.0
32468,tt0011974,1921.0
32474,tt0011975,1921.0
32542,tt0011990,1921.0
32572,tt0011998,1921.0
32599,tt0012005,1921.0
32636,tt0012016,1921.0
32649,tt0012025,1921.0
32662,tt0012027,1921.0
32669,tt0012028,1921.0
32691,tt0012034,1921.0
32704,tt0012037,1921.0
32731,tt0012043,1921.0
32745,tt0012045,1921.0
32785,tt0012053,1921.0
32817,tt0012064,1921.0
32847,tt0012068,1921.0
32854,tt0012069,1921.0
32888,tt0012077,1921.0
32914,tt0012082,1921.0
32945,tt0012086,1921.0
32952,tt0012087,1921.0
32980,tt0012092,1921.0
33092,tt0012114,1921.0
33107,tt0012117,1921.0
33128,tt0012122,1921.0
33134,tt0012125,1921.0
33178,tt0012134,1921.0
33193,tt0012136,1921.0
33200,tt0012139,1921.0
33215,tt0012142,1921.0
33337,tt0012170,1921.0
33345,tt0012171,1921.0
33373,tt0012181,1921.0
33385,tt0012184,1921.0
33392,tt0012185,1921.0
33406,tt0012187,1921.0
33424,tt0012190,1921.0
33452,tt0012196,1921.0
33480,tt0012202,1921.0
33529,tt0012215,1921.0
33535,tt0012218,1921.0
33565,tt0012227,1920.0
33570,tt0012228,1921.0
33616,tt0012238,1921.0
33663,tt0012248,1921.0
33671,tt0012249,1921.0
33701,tt0012260,1921.0
33734,tt0012266,1921.0
33756,tt0012270,1921.0
33762,tt0012271,1921.0
33792,tt0012279,1921.0
33805,tt0012281,1921.0
33848,tt0012289,1921.0
33873,tt0012294,1921.0
33897,tt0012298,1921.0
33927,tt0012302,1921.0
33990,tt0012318,1921.0
33997,tt0012319,1921.0
34003,tt0012321,1921.0
34011,tt0012322,1921.0
34038,tt0012328,1921.0
34059,tt0012334,1921.0
34101,tt0012349,1921.0
34127,tt0012355,1921.0
34153,tt0012364,1921.0
34161,tt0012365,1921.0
34182,tt0012368,1921.0
34215,tt0012379,1921.0
34221,tt0012380,1921.0
34237,tt0012382,1924.0
34277,tt0012394,1921.0
34289,tt0012397,1921.0
34297,tt0012398,1921.0
34318,tt0012404,1921.0
34343,tt0012408,1921.0
34377,tt0012415,1921.0
34399,tt0012422,1921.0
34406,tt0012423,1921.0
34419,tt0012427,1920.0
34494,tt0012444,1921.0
34500,tt0012445,1921.0
34521,tt0012450,1921.0
34541,tt0012458,1921.0
34583,tt0012468,1921.0
34596,tt0012470,1921.0
34615,tt0012473,1921.0
34638,tt0012480,1921.0
34669,tt0012486,1921.0
34716,tt0012494,1921.0
34788,tt0012513,1921.0
34800,tt0012515,1921.0
34810,tt0012518,1921.0
34824,tt0012520,1921.0
34859,tt0012527,1921.0
34867,tt0012528,1921.0
34874,tt0012529,1921.0
34893,tt0012532,1921.0
34928,tt0012538,1920.0
34952,tt0012548,1921.0
34979,tt0012553,1921.0
34993,tt0012555,1921.0
35038,tt0012563,1921.0
35090,tt0012574,1921.0
35116,tt0012580,1921.0
35147,tt0012586,1921.0
35154,tt0012587,1921.0
35181,tt0012593,1921.0
35194,tt0012595,1921.0
35222,tt0012600,1921.0
35245,tt0012603,1921.0
35384,tt0012634,1920.0
35430,tt0012642,1921.0
35436,tt0012643,1921.0
35474,tt0012650,1921.0
35481,tt0012651,1921.0
35500,tt0012657,1921.0
35559,tt0012672,1921.0
35572,tt0012675,1921.0
35579,tt0012676,1921.0
35600,tt0012685,1921.0
35665,tt0012695,1921.0
35698,tt0012701,1921.0
35730,tt0012709,1921.0
35838,tt0012736,1921.0
35868,tt0012745,1921.0
35909,tt0012752,1921.0
35922,tt0012754,1921.0
35930,tt0012755,1921.0
35943,tt0012757,1921.0
35981,tt0012762,1921.0
35987,tt0012763,1921.0
36009,tt0012768,1921.0
36017,tt0012769,1921.0
36022,tt0012771,1921.0
36043,tt0012777,1921.0
36064,tt0012782,1921.0
36077,tt0012786,1921.0
36102,tt0012792,1921.0
36136,tt0012801,1922.0
36142,tt0012806,1921.0
36149,tt0012807,1921.0
36156,tt0012808,1921.0
36161,tt0012810,1921.0
36168,tt0012811,1921.0
36175,tt0012812,1921.0
36190,tt0012814,1921.0
36197,tt0012815,1921.0
36218,tt0012822,1921.0
36289,tt0012834,1921.0
36327,tt0012839,1921.0
36386,tt0012849,1921.0
36445,tt0012860,1921.0
36542,tt0012877,1922.0
36550,tt0012878,1922.0
36597,tt0012886,1922.0
36644,tt0012898,1922.0
36701,tt0012914,1922.0
36713,tt0012916,1922.0
36762,tt0012926,1922.0
36768,tt0012927,1922.0
36774,tt0012928,1922.0
36805,tt0012938,1922.0
36854,tt0012949,1922.0
36860,tt0012952,1922.0
36898,tt0012960,1922.0
36904,tt0012961,1922.0
36952,tt0012968,1922.0
36985,tt0012973,1922.0
36992,tt0012975,1922.0
37006,tt0012979,1922.0
37014,tt0012980,1922.0
37035,tt0012983,1922.0
37040,tt0012987,1922.0
37111,tt0013002,1922.0
37144,tt0013016,1922.0
37166,tt0013024,1922.0
37188,tt0013030,1922.0
37201,tt0013032,1922.0
37208,tt0013033,1922.0
37217,tt0013034,1922.0
37240,tt0013038,1922.0
37259,tt0013042,1922.0
37325,tt0013059,1922.0
37419,tt0013075,1922.0
37475,tt0013084,1921.0
37481,tt0013085,1922.0
37488,tt0013086,1922.0
37510,tt0013093,1922.0
37530,tt0013101,1922.0
37543,tt0013104,1922.0
37578,tt0013109,1922.0
37584,tt0013110,1922.0
37606,tt0013118,1922.0
37626,tt0013122,1922.0
37641,tt0013126,1922.0
37657,tt0013130,1922.0
37664,tt0013131,1922.0
37679,tt0013133,1922.0
37686,tt0013134,1922.0
37704,tt0013138,1922.0
37711,tt0013139,1922.0
37717,tt0013140,1922.0
37737,tt0013143,1922.0
37752,tt0013145,1922.0
37873,tt0013169,1922.0
37881,tt0013170,1922.0
37912,tt0013180,1922.0
37928,tt0013182,1922.0
37985,tt0013197,1922.0
38003,tt0013201,1922.0
38034,tt0013205,1922.0
38157,tt0013229,1922.0
38163,tt0013230,1922.0
38178,tt0013232,1922.0
38228,tt0013246,1922.0
38241,tt0013251,1922.0
38254,tt0013253,1922.0
38259,tt0013254,1922.0
38266,tt0013255,1922.0
38271,tt0013257,1922.0
38303,tt0013262,1922.0
38310,tt0013263,1921.0
38315,tt0013264,1922.0
38354,tt0013270,1922.0
38376,tt0013274,1922.0
38410,tt0013284,1922.0
38426,tt0013288,1922.0
38433,tt0013289,1922.0
38446,tt0013292,1923.0
38482,tt0013301,1922.0
38510,tt0013307,1922.0
38517,tt0013308,1922.0
38608,tt0013332,1922.0
38628,tt0013336,1922.0
38652,tt0013340,1922.0
38657,tt0013342,1922.0
38699,tt0013351,1923.0
38708,tt0013356,1922.0
38752,tt0013363,1922.0
38780,tt0013367,1922.0
38812,tt0013372,1922.0
38857,tt0013380,1922.0
38887,tt0013386,1923.0
38894,tt0013388,1924.0
38925,tt0013395,1922.0
38946,tt0013400,1922.0
38952,tt0013402,1922.0
38963,tt0013404,1922.0
39002,tt0013417,1922.0
39030,tt0013423,1922.0
39045,tt0013426,1922.0
39051,tt0013427,1922.0
39058,tt0013428,1922.0
39066,tt0013430,1922.0
39073,tt0013432,1922.0
39081,tt0013433,1922.0
39116,tt0013440,1921.0
39128,tt0013442,1922.0
39136,tt0013443,1922.0
39149,tt0013446,1922.0
39165,tt0013449,1922.0
39171,tt0013450,1922.0
39186,tt0013452,1922.0
39191,tt0013455,1922.0
39208,tt0013458,1922.0
39223,tt0013463,1922.0
39251,tt0013469,1922.0
39265,tt0013473,1922.0
39271,tt0013474,1922.0
39285,tt0013477,1922.0
39310,tt0013481,1922.0
39330,tt0013487,1922.0
39335,tt0013488,1922.0
39371,tt0013496,1922.0
39379,tt0013498,1922.0
39387,tt0013499,1922.0
39401,tt0013501,1922.0
39443,tt0013511,1922.0
39471,tt0013515,1922.0
39499,tt0013525,1922.0
39514,tt0013529,1922.0
39530,tt0013535,1922.0
39574,tt0013545,1922.0
39583,tt0013546,1922.0
39590,tt0013547,1922.0
39601,tt0013550,1922.0
39627,tt0013556,1922.0
39667,tt0013567,1922.0
39688,tt0013571,1922.0
39701,tt0013574,1922.0
39718,tt0013579,1923.0
39772,tt0013592,1922.0
39796,tt0013597,1922.0
39818,tt0013603,1922.0
39825,tt0013604,1922.0
39831,tt0013605,1922.0
39836,tt0013606,1922.0
39844,tt0013607,1922.0
39853,tt0013608,1922.0
39874,tt0013611,1922.0
39905,tt0013617,1923.0
39910,tt0013619,1922.0
39935,tt0013624,1923.0
39958,tt0013629,1922.0
39973,tt0013631,1922.0
39996,tt0013637,1922.0
40002,tt0013638,1922.0
40012,tt0013640,1922.0
40024,tt0013647,1923.0
40048,tt0013654,1922.0
40053,tt0013655,1922.0
40071,tt0013662,1922.0
40105,tt0013669,1922.0
40111,tt0013671,1922.0
40117,tt0013672,1922.0
40122,tt0013673,1923.0
40129,tt0013674,1922.0
40147,tt0013678,1922.0
40154,tt0013679,1922.0
40183,tt0013686,1922.0
40190,tt0013688,1922.0
40210,tt0013693,1922.0
40223,tt0013695,1922.0
40229,tt0013696,1922.0
40271,tt0013704,1922.0
40283,tt0013706,1922.0
40292,tt0013710,1922.0
40301,tt0013711,1922.0
40314,tt0013713,1922.0
40328,tt0013715,1922.0
40335,tt0013716,1922.0
40340,tt0013717,1922.0
40389,tt0013727,1922.0
40396,tt0013728,1922.0
40410,tt0013730,1922.0
40425,tt0013735,1922.0
40432,tt0013736,1922.0
40460,tt0013740,1922.0
40466,tt0013741,1922.0
40496,tt0013746,1922.0
40505,tt0013747,1922.0
40522,tt0013750,1922.0
40553,tt0013756,1922.0
40566,tt0013758,1922.0
40617,tt0013766,1922.0
40624,tt0013767,1922.0
40635,tt0013769,1922.0
40641,tt0013771,1922.0
40663,tt0013775,1922.0
40700,tt0013780,1922.0
40726,tt0013784,1922.0
40733,tt0013785,1922.0
40759,tt0013790,1922.0
40811,tt0013800,1922.0
40818,tt0013802,1922.0
40837,tt0013806,1922.0
40845,tt0013814,1923.0
40852,tt0013815,1923.0
40859,tt0013817,1923.0
40869,tt0013819,1923.0
40897,tt0013824,1923.0
40904,tt0013825,1923.0
40916,tt0013830,1923.0
40968,tt0013838,1923.0
40989,tt0013841,1923.0
41002,tt0013846,1923.0
41045,tt0013860,1923.0
41052,tt0013863,1923.0
41073,tt0013868,1924.0
41078,tt0013870,1923.0
41125,tt0013877,1923.0
41159,tt0013886,1923.0
41203,tt0013892,1923.0
41220,tt0013898,1923.0
41234,tt0013900,1923.0
41264,tt0013904,1923.0
41270,tt0013906,1923.0
41282,tt0013909,1923.0
41312,tt0013920,1923.0
41320,tt0013922,1923.0
41333,tt0013924,1923.0
41345,tt0013926,1923.0
41358,tt0013931,1923.0
41367,tt0013933,1923.0
41425,tt0013951,1923.0
41455,tt0013958,1923.0
41469,tt0013960,1923.0
41488,tt0013963,1923.0
41501,tt0013965,1923.0
41523,tt0013968,1923.0
41530,tt0013969,1922.0
41555,tt0013974,1923.0
41564,tt0013976,1923.0
41576,tt0013979,1923.0
41656,tt0013993,1923.0
41677,tt0013997,1923.0
41693,tt0013999,1923.0
41709,tt0014003,1923.0
41714,tt0014004,1923.0
41759,tt0014014,1923.0
41767,tt0014015,1923.0
41796,tt0014021,1923.0
41803,tt0014023,1923.0
41810,tt0014024,1923.0
41822,tt0014027,1923.0
41828,tt0014028,1923.0
41846,tt0014031,1923.0
41900,tt0014044,1923.0
41919,tt0014050,1923.0
41983,tt0014062,1923.0
41987,tt0014068,1923.0
41992,tt0014069,1923.0
42011,tt0014072,1923.0
42019,tt0014077,1923.0
42026,tt0014078,1923.0
42048,tt0014082,1923.0
42056,tt0014083,1923.0
42067,tt0014086,1923.0
42079,tt0014089,1923.0
42091,tt0014091,1923.0
42108,tt0014096,1923.0
42128,tt0014100,1923.0
42140,tt0014103,1923.0
42159,tt0014108,1923.0
42166,tt0014109,1924.0
42202,tt0014120,1923.0
42216,tt0014124,1923.0
42250,tt0014129,1924.0
42274,tt0014132,1923.0
42310,tt0014137,1923.0
42317,tt0014138,1923.0
42329,tt0014142,1923.0
42342,tt0014144,1923.0
42356,tt0014146,1923.0
42364,tt0014147,1923.0
42418,tt0014158,1923.0
42446,tt0014164,1923.0
42451,tt0014165,1923.0
42456,tt0014168,1923.0
42468,tt0014171,1923.0
42480,tt0014174,1923.0
42499,tt0014181,1923.0
42521,tt0014188,1923.0
42528,tt0014189,1923.0
42534,tt0014190,1923.0
42541,tt0014191,1923.0
42574,tt0014198,1923.0
42593,tt0014202,1923.0
42604,tt0014204,1923.0
42636,tt0014211,1923.0
42642,tt0014212,1923.0
42650,tt0014213,1923.0
42663,tt0014217,1923.0
42670,tt0014219,1923.0
42685,tt0014223,1923.0
42693,tt0014224,1923.0
42721,tt0014229,1923.0
42752,tt0014235,1923.0
42760,tt0014239,1923.0
42783,tt0014246,1923.0
42791,tt0014247,1923.0
42844,tt0014256,1923.0
42852,tt0014258,1923.0
42859,tt0014259,1923.0
42868,tt0014260,1923.0
42879,tt0014263,1923.0
42921,tt0014272,1923.0
42991,tt0014289,1924.0
42997,tt0014291,1922.0
43011,tt0014294,1923.0
43017,tt0014296,1923.0
43033,tt0014301,1923.0
43041,tt0014302,1924.0
43049,tt0014306,1923.0
43062,tt0014308,1924.0
43070,tt0014311,1923.0
43107,tt0014321,1923.0
43122,tt0014323,1923.0
43149,tt0014328,1923.0
43154,tt0014330,1923.0
43206,tt0014341,1923.0
43220,tt0014343,1923.0
43239,tt0014347,1923.0
43247,tt0014348,1923.0
43260,tt0014355,1923.0
43264,tt0014358,1923.0
43274,tt0014359,1923.0
43289,tt0014364,1923.0
43295,tt0014365,1923.0
43311,tt0014368,1923.0
43318,tt0014370,1923.0
43352,tt0014379,1923.0
43382,tt0014389,1923.0
43419,tt0014394,1923.0
43431,tt0014397,1923.0
43451,tt0014404,1923.0
43458,tt0014405,1923.0
43467,tt0014408,1923.0
43483,tt0014413,1923.0
43505,tt0014416,1923.0
43511,tt0014417,1923.0
43531,tt0014424,1923.0
43537,tt0014425,1923.0
43550,tt0014428,1920.0
43558,tt0014429,1923.0
43564,tt0014430,1923.0
43601,tt0014439,1923.0
43607,tt0014440,1923.0
43634,tt0014446,1923.0
43640,tt0014447,1923.0
43647,tt0014448,1923.0
43694,tt0014459,1923.0
43706,tt0014462,1922.0
43714,tt0014463,1923.0
43726,tt0014467,1923.0
43731,tt0014468,1923.0
43740,tt0014469,1923.0
43753,tt0014473,1924.0
43768,tt0014477,1923.0
43773,tt0014478,1923.0
43785,tt0014480,1923.0
43847,tt0014491,1923.0
43862,tt0014496,1923.0
43869,tt0014497,1923.0
43878,tt0014499,1923.0
43883,tt0014502,1923.0
43890,tt0014503,1923.0
43895,tt0014507,1923.0
43907,tt0014509,1923.0
43914,tt0014510,1923.0
43935,tt0014513,1923.0
43947,tt0014515,1923.0
43952,tt0014516,1923.0
43959,tt0014517,1923.0
43969,tt0014522,1923.0
43975,tt0014524,1924.0
43988,tt0014527,1923.0
43995,tt0014528,1923.0
44015,tt0014532,1923.0
44020,tt0014538,1923.0
44026,tt0014539,1923.0
44035,tt0014542,1923.0
44040,tt0014543,1923.0
44052,tt0014545,1923.0
44064,tt0014547,1923.0
44069,tt0014548,1923.0
44092,tt0014552,1923.0
44097,tt0014553,1923.0
44103,tt0014555,1923.0
44123,tt0014559,1923.0
44198,tt0014572,1923.0
44215,tt0014577,1923.0
44222,tt0014578,1923.0
44229,tt0014580,1923.0
44255,tt0014586,1924.0
44309,tt0014599,1923.0
44322,tt0014601,1923.0
44327,tt0014602,1923.0
44343,tt0014604,1923.0
44352,tt0014605,1923.0
44357,tt0014606,1923.0
44371,tt0014611,1923.0
44393,tt0014615,1923.0
44414,tt0014619,1923.0
44427,tt0014621,1923.0
44442,tt0014623,1923.0
44448,tt0014624,1923.0
44458,tt0014625,1923.0
44465,tt0014626,1923.0
44488,tt0014631,1923.0
44496,tt0014632,1924.0
44518,tt0014636,1923.0
44540,tt0014641,1924.0
44600,tt0014651,1924.0
44615,tt0014653,1924.0
44621,tt0014655,1924.0
44633,tt0014670,1924.0
44639,tt0014672,1924.0
44646,tt0014673,1924.0
44669,tt0014679,1924.0
44676,tt0014681,1924.0
44696,tt0014690,1924.0
44703,tt0014692,1924.0
44771,tt0014704,1924.0
44806,tt0014709,1924.0
44841,tt0014714,1924.0
44884,tt0014720,1924.0
44904,tt0014725,1924.0
44910,tt0014728,1924.0
44944,tt0014733,1924.0
44955,tt0014736,1924.0
44976,tt0014739,1924.0
45030,tt0014752,1924.0
45042,tt0014754,1924.0
45067,tt0014760,1924.0
45081,tt0014762,1924.0
45101,tt0014767,1924.0
45129,tt0014774,1924.0
45141,tt0014777,1924.0
45160,tt0014782,1924.0
45278,tt0014815,1924.0
45344,tt0014825,1924.0
45381,tt0014831,1924.0
45413,tt0014836,1924.0
45500,tt0014852,1923.0
45511,tt0014854,1924.0
45542,tt0014862,1924.0
45549,tt0014864,1924.0
45568,tt0014871,1924.0
45589,tt0014876,1924.0
45596,tt0014877,1924.0
45609,tt0014879,1924.0
45627,tt0014881,1924.0
45632,tt0014884,1924.0
45670,tt0014892,1924.0
45706,tt0014898,1925.0
45713,tt0014900,1924.0
45727,tt0014902,1924.0
45739,tt0014906,1924.0
45766,tt0014912,1924.0
45772,tt0014915,1924.0
45799,tt0014919,1924.0
45806,tt0014920,1924.0
45835,tt0014925,1924.0
45847,tt0014930,1924.0
45853,tt0014931,1924.0
45888,tt0014937,1924.0
45908,tt0014942,1924.0
45920,tt0014945,1924.0
45927,tt0014946,1924.0
45945,tt0014949,1924.0
45952,tt0014952,1924.0
45959,tt0014953,1924.0
45974,tt0014955,1924.0
45982,tt0014956,1924.0
46046,tt0014968,1924.0
46061,tt0014972,1924.0
46077,tt0014976,1924.0
46104,tt0014981,1924.0
46111,tt0014982,1924.0
46123,tt0014984,1924.0
46129,tt0014985,1927.0
46143,tt0014988,1924.0
46162,tt0014991,1924.0
46177,tt0014996,1924.0
46198,tt0015000,1924.0
46211,tt0015002,1924.0
46224,tt0015004,1924.0
46235,tt0015006,1924.0
46241,tt0015008,1924.0
46248,tt0015009,1925.0
46254,tt0015010,1924.0
46272,tt0015014,1924.0
46277,tt0015015,1924.0
46285,tt0015016,1924.0
46299,tt0015019,1924.0
46311,tt0015022,1924.0
46326,tt0015026,1924.0
46352,tt0015036,1924.0
46366,tt0015038,1924.0
46373,tt0015039,1924.0
46389,tt0015050,1924.0
46394,tt0015051,1924.0
46408,tt0015053,1924.0
46415,tt0015056,1924.0
46431,tt0015062,1924.0
46446,tt0015064,1924.0
46455,tt0015068,1924.0
46461,tt0015069,1924.0
46490,tt0015074,1924.0
46495,tt0015078,1924.0
46560,tt0015090,1924.0
46586,tt0015094,1924.0
46609,tt0015101,1924.0
46611,tt0015104,1924.0
46665,tt0015116,1924.0
46670,tt0015117,1924.0
46683,tt0015119,1924.0
46690,tt0015120,1924.0
46704,tt0015123,1924.0
46710,tt0015124,1924.0
46721,tt0015130,1924.0
46729,tt0015131,1924.0
46761,tt0015136,1924.0
46787,tt0015141,1924.0
46809,tt0015145,1924.0
46822,tt0015152,1929.0
46828,tt0015154,1924.0
46846,tt0015157,1924.0
46855,tt0015163,1924.0
46875,tt0015167,1924.0
46896,tt0015170,1924.0
46923,tt0015174,1924.0
46930,tt0015175,1924.0
46946,tt0015177,1924.0
46961,tt0015180,1924.0
47013,tt0015192,1924.0
47048,tt0015199,1924.0
47073,tt0015202,1924.0
47126,tt0015214,1925.0
47149,tt0015217,1924.0
47160,tt0015221,1924.0
47167,tt0015224,1924.0
47173,tt0015225,1922.0
47194,tt0015229,1924.0
47201,tt0015231,1924.0
47206,tt0015232,1924.0
47236,tt0015237,1924.0
47252,tt0015239,1924.0
47303,tt0015251,1925.0
47310,tt0015252,1924.0
47324,tt0015254,1924.0
47368,tt0015263,1924.0
47391,tt0015267,1924.0
47417,tt0015272,1924.0
47455,tt0015279,1924.0
47498,tt0015289,1924.0
47536,tt0015299,1924.0
47570,tt0015310,1924.0
47636,tt0015320,1924.0
47647,tt0015324,1924.0
47652,tt0015328,1924.0
47658,tt0015330,1924.0
47663,tt0015331,1924.0
47670,tt0015332,1924.0
47675,tt0015333,1924.0
47682,tt0015334,1924.0
47694,tt0015336,1924.0
47700,tt0015337,1924.0
47708,tt0015339,1924.0
47732,tt0015346,1924.0
47739,tt0015347,1924.0
47744,tt0015348,1924.0
47750,tt0015349,1924.0
47776,tt0015355,1924.0
47786,tt0015359,1924.0
47799,tt0015361,1925.0
47805,tt0015362,1924.0
47811,tt0015364,1924.0
47825,tt0015370,1924.0
47832,tt0015371,1924.0
47839,tt0015372,1924.0
47865,tt0015385,1924.0
47873,tt0015386,1924.0
47894,tt0015392,1924.0
47901,tt0015393,1924.0
47930,tt0015399,1925.0
47936,tt0015400,1924.0
47950,tt0015402,1924.0
47956,tt0015403,1924.0
47971,tt0015408,1924.0
47978,tt0015409,1924.0
47983,tt0015410,1924.0
47997,tt0015413,1924.0
48002,tt0015415,1924.0
48032,tt0015420,1926.0
48067,tt0015426,1924.0
48086,tt0015429,1924.0
48101,tt0015433,1924.0
48126,tt0015437,1924.0
48170,tt0015446,1924.0
48177,tt0015447,1924.0
48183,tt0015448,1924.0
48203,tt0015451,1924.0
48238,tt0015460,1924.0
48276,tt0015467,1924.0
48355,tt0015480,1924.0
48413,tt0015491,1924.0
48419,tt0015492,1924.0
48425,tt0015493,1924.0
48433,tt0015494,1924.0
48458,tt0015497,1924.0
48464,tt0015498,1924.0
48515,tt0015507,1924.0
48521,tt0015508,1923.0
48536,tt0015510,1924.0
48550,tt0015512,1924.0
48560,tt0015514,1924.0
48619,tt0015526,1924.0
48627,tt0015530,1925.0
48632,tt0015532,1926.0
48677,tt0015542,1925.0
48710,tt0015547,1925.0
48717,tt0015548,1925.0
48746,tt0015569,1925.0
48791,tt0015577,1925.0
48798,tt0015578,1925.0
48807,tt0015579,1925.0
48816,tt0015587,1925.0
48844,tt0015594,1925.0
48858,tt0015597,1925.0
48865,tt0015600,1925.0
48871,tt0015602,1925.0
48884,tt0015604,1925.0
48917,tt0015612,1925.0
48930,tt0015616,1925.0
48937,tt0015617,1925.0
48964,tt0015624,1925.0
48978,tt0015626,1923.0
48985,tt0015627,1925.0
48996,tt0015629,1925.0
49008,tt0015634,1925.0
49057,tt0015641,1926.0
49073,tt0015643,1925.0
49078,tt0015644,1925.0
49089,tt0015646,1925.0
49096,tt0015648,1925.0
49180,tt0015662,1925.0
49187,tt0015663,1925.0
49192,tt0015664,1925.0
49217,tt0015669,1925.0
49236,tt0015678,1925.0
49262,tt0015684,1925.0
49283,tt0015688,1925.0
49288,tt0015689,1925.0
49307,tt0015692,1925.0
49317,tt0015694,1925.0
49334,tt0015699,1925.0
49341,tt0015700,1925.0
49354,tt0015702,1925.0
49360,tt0015703,1925.0
49404,tt0015714,1925.0
49409,tt0015715,1925.0
49444,tt0015723,1925.0
49475,tt0015727,1925.0
49488,tt0015731,1925.0
49509,tt0015735,1925.0
49572,tt0015746,1925.0
49583,tt0015749,1925.0
49590,tt0015750,1925.0
49595,tt0015755,1924.0
49609,tt0015758,1925.0
49620,tt0015765,1925.0
49643,tt0015768,1925.0
49657,tt0015770,1925.0
49671,tt0015772,1925.0
49678,tt0015773,1925.0
49690,tt0015776,1925.0
49704,tt0015778,1925.0
49720,tt0015781,1925.0
49734,tt0015784,1925.0
49740,tt0015785,1925.0
49753,tt0015787,1925.0
49760,tt0015789,1925.0
49789,tt0015794,1925.0
49826,tt0015801,1926.0
49832,tt0015803,1925.0
49877,tt0015811,1925.0
49933,tt0015821,1925.0
49986,tt0015831,1924.0
50009,tt0015835,1925.0
50035,tt0015841,1925.0
50041,tt0015842,1925.0
50055,tt0015847,1926.0
50134,tt0015861,1926.0
50149,tt0015863,1925.0
50153,tt0015864,1925.0
50170,tt0015866,1925.0
50178,tt0015867,1925.0
50189,tt0015869,1925.0
50203,tt0015871,1925.0
50208,tt0015872,1925.0
50213,tt0015873,1925.0
50214,tt0015874,1925.0
50226,tt0015876,1925.0
50257,tt0015880,1925.0
50264,tt0015881,1924.0
50278,tt0015883,1926.0
50318,tt0015896,1926.0
50323,tt0015897,1925.0
50338,tt0015901,1925.0
50343,tt0015902,1925.0
50348,tt0015903,1925.0
50383,tt0015909,1925.0
50416,tt0015918,1925.0
50427,tt0015920,1925.0
50433,tt0015923,1925.0
50440,tt0015924,1925.0
50488,tt0015937,1925.0
50511,tt0015942,1924.0
50526,tt0015946,1925.0
50534,tt0015947,1925.0
50562,tt0015959,1925.0
50567,tt0015960,1925.0
50608,tt0015968,1925.0
50638,tt0015973,1925.0
50653,tt0015976,1925.0
50660,tt0015978,1925.0
50667,tt0015979,1925.0
50673,tt0015980,1925.0
50688,tt0015997,1925.0
50714,tt0016004,1925.0
50720,tt0016005,1925.0
50726,tt0016006,1925.0
50772,tt0016013,1925.0
50783,tt0016015,1925.0
50801,tt0016022,1925.0
50822,tt0016028,1925.0
50828,tt0016029,1935.0
50841,tt0016034,1925.0
50860,tt0016038,1925.0
50867,tt0016039,1925.0
50875,tt0016040,1925.0
50907,tt0016048,1925.0
50931,tt0016051,1925.0
50938,tt0016052,1925.0
50986,tt0016063,1925.0
50997,tt0016065,1925.0
51017,tt0016071,1925.0
51052,tt0016077,1925.0
51059,tt0016078,1925.0
51094,tt0016087,1925.0
51118,tt0016094,1925.0
51130,tt0016097,1925.0
51155,tt0016104,1925.0
51160,tt0016106,1925.0
51176,tt0016109,1925.0
51191,tt0016112,1925.0
51199,tt0016114,1925.0
51220,tt0016120,1925.0
51232,tt0016123,1925.0
51237,tt0016127,1926.0
51264,tt0016137,1925.0
51313,tt0016146,1925.0
51326,tt0016150,1925.0
51359,tt0016156,1925.0
51365,tt0016157,1925.0
51372,tt0016159,1925.0
51411,tt0016172,1925.0
51418,tt0016174,1925.0
51439,tt0016177,1925.0
51448,tt0016181,1925.0
51453,tt0016182,1925.0
51505,tt0016193,1925.0
51539,tt0016202,1925.0
51557,tt0016205,1925.0
51584,tt0016211,1925.0
51590,tt0016212,1925.0
51616,tt0016220,1925.0
51638,tt0016226,1925.0
51665,tt0016230,1925.0
51680,tt0016232,1925.0
51724,tt0016240,1925.0
51732,tt0016241,1925.0
51743,tt0016243,1925.0
51782,tt0016251,1925.0
51787,tt0016252,1925.0
51806,tt0016258,1925.0
51812,tt0016259,1925.0
51932,tt0016280,1925.0
51953,tt0016288,1925.0
51974,tt0016292,1925.0
51981,tt0016294,1925.0
52007,tt0016300,1924.0
52034,tt0016307,1925.0
52040,tt0016308,1925.0
52051,tt0016310,1925.0
52162,tt0016332,1925.0
